what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.backwardHistory",1335953814813
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineDown",1335953823276
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1335953826110
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1335953826302
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1335953826478
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335953831949
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335953835535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335953836693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335953837267
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335953842229
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335953848922
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1335953849195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335953880631
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335953884579
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335953885915
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335953886208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335953955263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335953974303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335953978614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335953979103
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335953991776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335953996621
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335953998570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335953999532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954000557
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954008550
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954009448
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335954012063
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335954018678
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335954023274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954029584
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954042593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335954044428
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1335954047336
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1335954047584
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1335954049985
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1335954050590
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335954052005
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335954057762
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335954058197
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335954058475
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1335954059027
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335954066143
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1335954080247
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1335954080640
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1335954081376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335954083611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954087710
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954088167
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954095355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954099155
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954101029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954120034
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954122025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954123217
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954128075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954134952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954136015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954220439
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1335954221341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954221920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954277868
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335954284658
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954289340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954290045
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954293180
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954296101
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954301478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954302436
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335954303883
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335954304222
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335954304294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954306252
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954307102
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335954308037
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335954308379
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954310456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954311809
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954319347
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954321225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954330785
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335954332032
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335954334599
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335954334791
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1335954341612
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335954343992
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1335954348743
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1335954348895
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1335954349039
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1335954349176
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1335954349330
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1335954349481
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1335954349631
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1335954349775
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1335954349935
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1335954350087
