what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1335822373687
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1335822376110
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335822394216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335822405798
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335822411090
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1335822412117
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1335822412159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335822419344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335822425762
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335822425772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335822429155
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335822431917
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335822432119
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335822432157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335822433677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335822445017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335822446219
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335822446958
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335822449415
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335822455053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335822462513
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1335822462767
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1335822474359
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1335822474536
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1335822474792
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1335822475096
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335822476522
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335822478283
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335822481434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335822484908
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335822485128
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335822485169
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335822485867
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335822492247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335822495110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335822499540
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335822500727
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1335822500962
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335822510175
