what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1335786240113
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1335786240314
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1335786240318
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1335786240402
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1335786240423
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1335786240804
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1335786240882
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1335786241906
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1335786241959
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335786242900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335786280092
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335786281630
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335786285618
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335786287661
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335786288272
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335786295104
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335786296676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335786692063
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1335786693620
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1335786695739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335786704640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335786734344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335786735315
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335786735762
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1335786739314
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1335786741768
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335786743323
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335786744809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335786752529
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335786757150
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335786766680
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.drawable.DrawableEditor",1335786766957
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.drawable.DrawableEditor",1335786767040
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335786774300
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.drawable.DrawableEditor",1335786778556
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335786780909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335786781633
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1335786782740
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1335786783055
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335786783684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1335786792682
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1335786797923
