what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1336037418055
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1336037418056
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1336037418057
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1336037418057
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1336037418058
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1336037418058
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1336037418059
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1336037418059
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1336037418060
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1336037418060
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1336037418061
os,sysinfo,,,"macosx",1336037418065
arch,sysinfo,,,"x86_64",1336037418065
ws,sysinfo,,,"cocoa",1336037418065
locale,sysinfo,,,"en_US",1336037418065
processors,sysinfo,,,"8",1336037418065
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1336037418065
java.runtime.version,sysinfo,,,"1.6.0_31-b04-415-11M3635",1336037418065
java.specification.name,sysinfo,,,"Java Platform API Specification",1336037418065
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1336037418065
java.specification.version,sysinfo,,,"1.6",1336037418065
java.vendor,sysinfo,,,"Apple Inc.",1336037418065
java.version,sysinfo,,,"1.6.0_31",1336037418065
java.vm.info,sysinfo,,,"mixed mode",1336037418065
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1336037418065
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1336037418065
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1336037418065
java.vm.specification.version,sysinfo,,,"1.0",1336037418065
java.vm.vendor,sysinfo,,,"Apple Inc.",1336037418065
java.vm.version,sysinfo,,,"20.6-b01-415",1336037418065
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1336037418069
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1336037418767
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1336037419544
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336037427603
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336037427611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336037442318
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336037446690
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1336037446758
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1336037446774
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.override.methods",1336037447093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336037449773
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336037492218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336037496044
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336037496394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336037497270
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1336037505703
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1336037506278
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1336037507966
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1336037508449
